0, 80785.49, 280.73533333333336
1, 4496.67, 11369.289333333334
2, 8887.57, 2001.8266666666668
3, 7514.16, 1289.3556666666668
4, 4930.8, 182.74266666666668
5, 2097.63, 12421.277666666667
6, 28853.05, 5.345666666666666
7, 3645.68, 177.81033333333335
8, 3957.67, 205.71466666666666
9, 112590.56, 32366.461
10, 4496.44, 16420.299
11, 5519.96, 238.70299999999997
12, 2098.28, 1529.424
13, 969244.93, 12787.254
14, 3829.72, 22.622333333333334
15, 4375.55, 9124.327
16, 11541.86, 7285.030666666668
17, 68451.45, 4350.105333333333
18, 3861.4, 583.3556666666667
19, 56763.89, 13038.869666666667
20, 2099.74, 10542.935333333333
21, 77803.58, 24283.728666666666
22, 121986.22, 2081.1216666666664
23, 637230.24, 4925.589000000001
24, 16720.94, 1658.2916666666667
25, 11421.36, 4141.195000000001
26, 3993.78, 858.2406666666666
27, 12541.97, 537.6293333333333
28, 11476.88, 9963.923666666667
29, 4115.54, 102.46199999999999
30, 1596.56, 50.74699999999999
31, 2096.91, 29040.51566666667
32, 119603.01, 796.1016666666668
33, 20970.87, 3015.384
34, 4125.81, 2795.0679999999998
35, 75775.96, 1300.2923333333333
36, 46581.03, 195.475
37, 7507.47, 497.25333333333333
38, 3325.52, 183.09799999999998
39, 5537.22, 161.018
40, 4375.55, 10513.666
41, 7514.52, 143.10966666666667
42, 3957.37, 188.764
43, 1630.92, 148.9176666666667
44, 7512.65, 406.44366666666673
45, 28847.05, 3565.162666666667
46, 637230.24, 6539.106666666667
47, 7513.96, 717.4653333333332
48, 13123.49, 2103.86
49, 86949.59, 2337.0106666666666
50, 119575.62, 554.3133333333334
51, 15200.31, 7702.135666666666
52, 152351.55, 2686.7813333333334
53, 27171.49, 8.533999999999999
54, 341801.08, 2886.205
55, 30221.08, 7323.722666666666
56, 77410.45, 342.53099999999995
57, 2102.14, 14144.709
58, 17189.13, 713.464
59, 3861.9, 747.5506666666666
60, 18466.56, 930.4879999999999
61, 7517.75, 1438.3680000000002
62, 74276.74, 1054.2756666666667
63, 69385.13, 737.9556666666666
64, 53476.28, 247.763
65, 735.2, 131.12699999999998
66, 171656.58, 4405.473666666666
67, 19086.37, 1642.7766666666666
68, 6895.53, 62.11433333333334
69, 17007.27, 199.78133333333335
70, 26627.71, 1452.4443333333336
71, 2099.73, 10380.007333333333
72, 3829.72, 163.41
73, 30871.55, 3.2503333333333337
74, 16703.26, 122.97733333333333
75, 26627.71, 979.3373333333333
76, 16791.53, 130.69066666666666
77, 3232.62, 82.20166666666667
78, 58566.97, 757.3716666666668
79, 3784.62, 88.738
80, 6783.88, 869.4966666666666
81, 4375.55, 14400.063666666667
82, 6956.83, 379.98333333333335
83, 8924.53, 10915.070666666667
84, 11426.57, 4810.131333333334
85, 3783.52, 17.677666666666667
86, 4621.12, 11306.510666666667
87, 15226.56, 8951.468666666668
88, 3877.98, 693.9859999999999
89, 291448.84, 14760.79733333333
90, 4252.44, 3514.8063333333334
91, 11541.65, 2743.465666666667
92, 7521.96, 1082.6466666666668
93, 7515.61, 749.5566666666665
94, 3248.47, 101.93866666666666
95, 172947.21, 305.95233333333334
96, 394641.32, 2278.753
97, 26629.18, 12.522333333333334
98, 27339.06, 9.920666666666667
99, 3732.41, 41.918
100, 3864.4, 498.98066666666665
101, 16710.87, 129.95733333333334
102, 3874.33, 26.849
103, 3816.16, 252.0436666666667
104, 11506.54, 621.939
105, 707.4, 121.41233333333334
106, 7517.83, 2046.0100000000002
107, 185186.24, 8127.546333333335
108, 5044.97, 40810.745
109, 7520.5, 4046.6946666666668
110, 739.62, 145.87333333333333
111, 9000.84, 2617.617666666667
112, 11426.77, 12850.514000000001
